,LOCATION,TIME,Value,MEASURE
1991,BRA,2002,2.920363,NATUSD
1992,BRA,2003,3.077475,NATUSD
1993,BRA,2004,2.925119,NATUSD
1994,BRA,2005,2.43439,NATUSD
1995,BRA,2006,2.1753270000000002,NATUSD
1996,BRA,2007,1.9470580000000002,NATUSD
1997,BRA,2008,1.833767,NATUSD
1998,BRA,2009,1.999428,NATUSD
1999,BRA,2010,1.759227,NATUSD
2000,BRA,2011,1.6728290000000001,NATUSD
2001,BRA,2012,1.953069,NATUSD
2002,BRA,2013,2.156089,NATUSD
2003,BRA,2014,2.352952,NATUSD
2004,BRA,2015,3.3269040000000003,NATUSD
2005,BRA,2016,3.491313,NATUSD
2006,BRA,2017,3.191389,NATUSD
2007,CHL,1950,4.8e-05,NATUSD
2008,CHL,1951,5.6000000000000006e-05,NATUSD
2009,CHL,1952,6.2e-05,NATUSD
2010,CHL,1953,7.099999999999999e-05,NATUSD
2011,CHL,1954,9.2e-05,NATUSD
2012,CHL,1955,0.000162,NATUSD
2013,CHL,1956,0.000336,NATUSD
2014,CHL,1957,0.000521,NATUSD
2015,CHL,1958,0.000705,NATUSD
2016,CHL,1959,0.000944,NATUSD
2017,CHL,1960,0.001049,NATUSD
2018,CHL,1961,0.00105,NATUSD
2019,CHL,1962,0.001058,NATUSD
2020,CHL,1963,0.001622,NATUSD
2021,CHL,1964,0.002307,NATUSD
2022,CHL,1965,0.003157,NATUSD
2023,CHL,1966,0.003851,NATUSD
2024,CHL,1967,0.005068,NATUSD
2025,CHL,1968,0.006876,NATUSD
2026,CHL,1969,0.008618,NATUSD
2027,CHL,1970,0.011278,NATUSD
2028,CHL,1971,0.012209000000000001,NATUSD
2029,CHL,1972,0.020835,NATUSD
2030,CHL,1973,0.071642,NATUSD
2031,CHL,1974,0.5928260000000001,NATUSD
2032,CHL,1975,4.910417,NATUSD
2033,CHL,1976,13.054167,NATUSD
2034,CHL,1977,21.535833,NATUSD
2035,CHL,1978,31.655833,NATUSD
2036,CHL,1979,37.245833000000005,NATUSD
2037,CHL,1980,39.0,NATUSD
2038,CHL,1981,39.0,NATUSD
2039,CHL,1982,50.908333,NATUSD
2040,CHL,1983,78.788333,NATUSD
2041,CHL,1984,98.4775,NATUSD
2042,CHL,1985,160.86,NATUSD
2043,CHL,1986,192.93,NATUSD
2044,CHL,1987,219.406667,NATUSD
2045,CHL,1988,245.011667,NATUSD
2046,CHL,1989,266.954167,NATUSD
2047,CHL,1990,304.90333300000003,NATUSD
2048,CHL,1991,349.21583300000003,NATUSD
2049,CHL,1992,362.575833,NATUSD
2050,CHL,1993,404.165833,NATUSD
2051,CHL,1994,420.176667,NATUSD
2052,CHL,1995,396.773333,NATUSD
2053,CHL,1996,412.266667,NATUSD
2054,CHL,1997,419.295,NATUSD
2055,CHL,1998,460.2875,NATUSD
2056,CHL,1999,508.776667,NATUSD
2057,CHL,2000,539.5875,NATUSD
2058,CHL,2001,634.9383330000001,NATUSD
2059,CHL,2002,688.9366669999999,NATUSD
2060,CHL,2003,691.3975,NATUSD
2061,CHL,2004,609.529167,NATUSD
2062,CHL,2005,559.7675,NATUSD
2063,CHL,2006,530.275,NATUSD
2064,CHL,2007,522.464167,NATUSD
2065,CHL,2008,522.461036,NATUSD
2066,CHL,2009,560.859895,NATUSD
2067,CHL,2010,510.249167,NATUSD
2068,CHL,2011,483.6675,NATUSD
2069,CHL,2012,486.47130300000003,NATUSD
2070,CHL,2013,495.27287800000005,NATUSD
2071,CHL,2014,570.348216,NATUSD
2072,CHL,2015,654.124084,NATUSD
2073,CHL,2016,676.9577360000001,NATUSD
2074,CHL,2017,648.822038,NATUSD
2075,CHN,1957,2.461809,NATUSD
2076,CHN,1958,2.461809,NATUSD
2077,CHN,1959,2.461809,NATUSD
2078,CHN,1960,2.461809,NATUSD
2079,CHN,1961,2.461809,NATUSD
2080,CHN,1962,2.461809,NATUSD
2081,CHN,1963,2.461809,NATUSD
2082,CHN,1964,2.461809,NATUSD
2083,CHN,1965,2.461809,NATUSD
2084,CHN,1966,2.461809,NATUSD
2085,CHN,1967,2.461809,NATUSD
2086,CHN,1968,2.461809,NATUSD
2087,CHN,1969,2.461809,NATUSD
2088,CHN,1970,2.461809,NATUSD
2089,CHN,1971,2.461809,NATUSD
2090,CHN,1972,2.245066,NATUSD
2091,CHN,1973,1.989416,NATUSD
2092,CHN,1974,1.961107,NATUSD
2093,CHN,1975,1.859823,NATUSD
2094,CHN,1976,1.9414150000000001,NATUSD
2095,CHN,1977,1.857823,NATUSD
2096,CHN,1978,1.683589,NATUSD
2097,CHN,1979,1.5549389999999998,NATUSD
2098,CHN,1980,1.498386,NATUSD
2099,CHN,1981,1.7045419999999998,NATUSD
2100,CHN,1982,1.8925419999999997,NATUSD
2101,CHN,1983,1.975675,NATUSD
2102,CHN,1984,2.320042,NATUSD
2103,CHN,1985,2.936658,NATUSD
2104,CHN,1986,3.4527919999999996,NATUSD
2105,CHN,1987,3.7221,NATUSD
2106,CHN,1988,3.7221,NATUSD
2107,CHN,1989,3.765108,NATUSD
2108,CHN,1990,4.783208,NATUSD
2109,CHN,1991,5.323392,NATUSD
2110,CHN,1992,5.5145919999999995,NATUSD
2111,CHN,1993,5.761958,NATUSD
2112,CHN,1994,8.618742999999998,NATUSD
2113,CHN,1995,8.351417,NATUSD
2114,CHN,1996,8.314175,NATUSD
2115,CHN,1997,8.289817,NATUSD
2116,CHN,1998,8.278958,NATUSD
2117,CHN,1999,8.27825,NATUSD
2118,CHN,2000,8.278504,NATUSD
2119,CHN,2001,8.277068,NATUSD
2120,CHN,2002,8.276958,NATUSD
2121,CHN,2003,8.277037,NATUSD
2122,CHN,2004,8.276800999999999,NATUSD
2123,CHN,2005,8.194317,NATUSD
2124,CHN,2006,7.973438000000001,NATUSD
2125,CHN,2007,7.607532000000001,NATUSD
2126,CHN,2008,6.9486550000000005,NATUSD
2127,CHN,2009,6.831416,NATUSD
2128,CHN,2010,6.770269,NATUSD
2129,CHN,2011,6.461461,NATUSD
2130,CHN,2012,6.312333,NATUSD
2131,CHN,2013,6.1957580000000005,NATUSD
2132,CHN,2014,6.143434,NATUSD
2133,CHN,2015,6.227489,NATUSD
2134,CHN,2016,6.644477999999999,NATUSD
2135,CHN,2017,6.758755000000001,NATUSD
2136,COL,1950,1.96,NATUSD
2137,COL,1951,2.4,NATUSD
2138,COL,1952,2.51,NATUSD
2139,COL,1953,2.51,NATUSD
2140,COL,1954,2.51,NATUSD
2141,COL,1955,2.51,NATUSD
2142,COL,1956,2.51,NATUSD
2143,COL,1957,3.7975,NATUSD
2144,COL,1958,6.4,NATUSD
2145,COL,1959,6.4,NATUSD
2146,COL,1960,6.635,NATUSD
2147,COL,1961,6.7,NATUSD
2148,COL,1962,6.9012080000000005,NATUSD
2149,COL,1963,9.0,NATUSD
2150,COL,1964,9.0,NATUSD
2151,COL,1965,10.475,NATUSD
2152,COL,1966,13.5,NATUSD
2153,COL,1967,14.506392000000002,NATUSD
2154,COL,1968,16.290667000000003,NATUSD
2155,COL,1969,17.320142,NATUSD
2156,COL,1970,18.4431,NATUSD
2157,COL,1971,19.931932999999997,NATUSD
2158,COL,1972,21.865642,NATUSD
2159,COL,1973,23.636982999999997,NATUSD
2160,COL,1974,26.064125,NATUSD
2161,COL,1975,30.928942,NATUSD
2162,COL,1976,34.693925,NATUSD
2163,COL,1977,36.774867,NATUSD
2164,COL,1978,39.094642,NATUSD
2165,COL,1979,42.549775,NATUSD
2166,COL,1980,47.280308000000005,NATUSD
2167,COL,1981,54.49055,NATUSD
2168,COL,1982,64.084717,NATUSD
2169,COL,1983,78.8543,NATUSD
2170,COL,1984,100.81724200000001,NATUSD
2171,COL,1985,142.311667,NATUSD
2172,COL,1986,194.261417,NATUSD
2173,COL,1987,242.6075,NATUSD
2174,COL,1988,299.173833,NATUSD
2175,COL,1989,382.568083,NATUSD
2176,COL,1990,502.25925,NATUSD
2177,COL,1991,633.045167,NATUSD
2178,COL,1992,759.2819999999999,NATUSD
2179,COL,1993,863.0646830000001,NATUSD
2180,COL,1994,844.8358900000001,NATUSD
2181,COL,1995,912.826415,NATUSD
2182,COL,1996,1036.686417,NATUSD
2183,COL,1997,1140.9629419999999,NATUSD
2184,COL,1998,1426.037458,NATUSD
2185,COL,1999,1756.2308480000002,NATUSD
2186,COL,2000,2087.903842,NATUSD
2187,COL,2001,2299.633156,NATUSD
2188,COL,2002,2504.2413309999997,NATUSD
2189,COL,2003,2877.652458,NATUSD
2190,COL,2004,2628.612903,NATUSD
2191,COL,2005,2320.834177,NATUSD
2192,COL,2006,2361.139407,NATUSD
2193,COL,2007,2078.291837,NATUSD
2194,COL,2008,1967.711309,NATUSD
2195,COL,2009,2158.255903,NATUSD
2196,COL,2010,1898.569636,NATUSD
2197,COL,2011,1848.1394699999998,NATUSD
2198,COL,2012,1796.8959120000002,NATUSD
2199,COL,2013,1868.785327,NATUSD
2200,COL,2014,2001.781048,NATUSD
2201,COL,2015,2741.880855,NATUSD
2202,COL,2016,3054.121673,NATUSD
2203,COL,2017,2951.327402,NATUSD
2204,EST,1993,0.845088,NATUSD
2205,EST,1994,0.830292,NATUSD
2206,EST,1995,0.732731,NATUSD
2207,EST,1996,0.769368,NATUSD
2208,EST,1997,0.8872059999999999,NATUSD
2209,EST,1998,0.8995350000000001,NATUSD
2210,EST,1999,0.938069,NATUSD
2211,EST,2000,1.084494,NATUSD
2212,EST,2001,1.117052,NATUSD
2213,EST,2002,1.061687,NATUSD
2214,EST,2003,0.8855860000000001,NATUSD
2215,EST,2004,0.805003,NATUSD
2216,EST,2005,0.804251,NATUSD
2217,EST,2006,0.79669,NATUSD
2218,EST,2007,0.7307560000000001,NATUSD
2219,EST,2008,0.683499,NATUSD
2220,EST,2009,0.719481,NATUSD
2221,EST,2010,0.754595,NATUSD
2222,EST,2011,0.719355,NATUSD
2223,EST,2012,0.7782939999999999,NATUSD
2224,EST,2013,0.753159,NATUSD
2225,EST,2014,0.753731,NATUSD
2226,EST,2015,0.901659,NATUSD
2227,EST,2016,0.904035,NATUSD
2228,EST,2017,0.8873969999999999,NATUSD
2229,IND,1950,4.7619,NATUSD
2230,IND,1951,4.7619,NATUSD
2231,IND,1952,4.7619,NATUSD
2232,IND,1953,4.7619,NATUSD
2233,IND,1954,4.7619,NATUSD
2234,IND,1955,4.7619,NATUSD
2235,IND,1956,4.7619,NATUSD
2236,IND,1957,4.7619,NATUSD
2237,IND,1958,4.7619,NATUSD
2238,IND,1959,4.7619,NATUSD
2239,IND,1960,4.7619,NATUSD
2240,IND,1961,4.7619,NATUSD
2241,IND,1962,4.7619,NATUSD
2242,IND,1963,4.7619,NATUSD
2243,IND,1964,4.7619,NATUSD
2244,IND,1965,4.7619,NATUSD
2245,IND,1966,6.359125,NATUSD
2246,IND,1967,7.5,NATUSD
2247,IND,1968,7.5,NATUSD
2248,IND,1969,7.5,NATUSD
2249,IND,1970,7.5,NATUSD
2250,IND,1971,7.491935000000001,NATUSD
2251,IND,1972,7.594467999999999,NATUSD
2252,IND,1973,7.742039,NATUSD
2253,IND,1974,8.101602999999999,NATUSD
2254,IND,1975,8.375892,NATUSD
2255,IND,1976,8.960413,NATUSD
2256,IND,1977,8.738576,NATUSD
2257,IND,1978,8.192839999999999,NATUSD
2258,IND,1979,8.125791,NATUSD
2259,IND,1980,7.862945,NATUSD
2260,IND,1981,8.658522999999999,NATUSD
2261,IND,1982,9.455132,NATUSD
2262,IND,1983,10.098898,NATUSD
2263,IND,1984,11.362583,NATUSD
2264,IND,1985,12.36875,NATUSD
2265,IND,1986,12.610833,NATUSD
2266,IND,1987,12.9615,NATUSD
2267,IND,1988,13.917082999999998,NATUSD
2268,IND,1989,16.2255,NATUSD
2269,IND,1990,17.5035,NATUSD
2270,IND,1991,22.742433,NATUSD
2271,IND,1992,25.918083,NATUSD
2272,IND,1993,30.493291999999997,NATUSD
2273,IND,1994,31.373742,NATUSD
2274,IND,1995,32.427077000000004,NATUSD
2275,IND,1996,35.433173,NATUSD
2276,IND,1997,36.313286,NATUSD
2277,IND,1998,41.259365,NATUSD
2278,IND,1999,43.055428000000006,NATUSD
2279,IND,2000,44.941604999999996,NATUSD
2280,IND,2001,47.186414,NATUSD
2281,IND,2002,48.610319,NATUSD
2282,IND,2003,46.583284,NATUSD
2283,IND,2004,45.316466999999996,NATUSD
2284,IND,2005,44.099975,NATUSD
2285,IND,2006,45.307008,NATUSD
2286,IND,2007,41.348533,NATUSD
2287,IND,2008,43.505183,NATUSD
2288,IND,2009,48.405266999999995,NATUSD
2289,IND,2010,45.725812,NATUSD
2290,IND,2011,46.670466999999995,NATUSD
2291,IND,2012,53.437233,NATUSD
2292,IND,2013,58.59784499999999,NATUSD
2293,IND,2014,61.029514,NATUSD
2294,IND,2015,64.151944,NATUSD
2295,IND,2016,67.195313,NATUSD
2296,IND,2017,65.121569,NATUSD
2297,IDN,1967,149.583333,NATUSD
2298,IDN,1968,296.291667,NATUSD
2299,IDN,1969,326.0,NATUSD
2300,IDN,1970,362.833333,NATUSD
2301,IDN,1971,391.875,NATUSD
2302,IDN,1972,415.0,NATUSD
2303,IDN,1973,415.0,NATUSD
2304,IDN,1974,415.0,NATUSD
2305,IDN,1975,415.0,NATUSD
2306,IDN,1976,415.0,NATUSD
2307,IDN,1977,415.0,NATUSD
2308,IDN,1978,442.045417,NATUSD
2309,IDN,1979,623.0555,NATUSD
2310,IDN,1980,626.994,NATUSD
2311,IDN,1981,631.756667,NATUSD
2312,IDN,1982,661.42075,NATUSD
2313,IDN,1983,909.264833,NATUSD
2314,IDN,1984,1025.944833,NATUSD
2315,IDN,1985,1110.58,NATUSD
2316,IDN,1986,1282.56,NATUSD
2317,IDN,1987,1643.848333,NATUSD
2318,IDN,1988,1685.704167,NATUSD
2319,IDN,1989,1770.0591670000001,NATUSD
2320,IDN,1990,1842.8133329999998,NATUSD
2321,IDN,1991,1950.3175,NATUSD
2322,IDN,1992,2029.920833,NATUSD
2323,IDN,1993,2087.1038670000003,NATUSD
2324,IDN,1994,2160.753675,NATUSD
2325,IDN,1995,2248.607975,NATUSD
2326,IDN,1996,2342.296292,NATUSD
2327,IDN,1997,2909.38,NATUSD
2328,IDN,1998,10013.6225,NATUSD
2329,IDN,1999,7855.15,NATUSD
2330,IDN,2000,8421.775,NATUSD
2331,IDN,2001,10260.85,NATUSD
2332,IDN,2002,9311.191667000001,NATUSD
2333,IDN,2003,8577.133333,NATUSD
2334,IDN,2004,8938.85,NATUSD
2335,IDN,2005,9704.741667,NATUSD
2336,IDN,2006,9159.316667000001,NATUSD
2337,IDN,2007,9141.0,NATUSD
2338,IDN,2008,9698.9625,NATUSD
2339,IDN,2009,10389.9375,NATUSD
2340,IDN,2010,9090.433332999999,NATUSD
2341,IDN,2011,8770.433332999999,NATUSD
2342,IDN,2012,9386.629167000001,NATUSD
2343,IDN,2013,10461.24,NATUSD
2344,IDN,2014,11865.211296,NATUSD
2345,IDN,2015,13389.412937000001,NATUSD
2346,IDN,2016,13308.326802,NATUSD
2347,IDN,2017,13380.871667,NATUSD
2348,ISR,1950,3.6e-05,NATUSD
2349,ISR,1951,3.6e-05,NATUSD
2350,ISR,1952,3.6e-05,NATUSD
2351,ISR,1953,0.0001,NATUSD
2352,ISR,1954,0.00018,NATUSD
2353,ISR,1955,0.00018,NATUSD
2354,ISR,1956,0.00018,NATUSD
2355,ISR,1957,0.00018,NATUSD
2356,ISR,1958,0.00018,NATUSD
2357,ISR,1959,0.00018,NATUSD
2358,ISR,1960,0.00018,NATUSD
2359,ISR,1961,0.00018,NATUSD
2360,ISR,1962,0.00029,NATUSD
2361,ISR,1963,0.0003,NATUSD
2362,ISR,1964,0.0003,NATUSD
2363,ISR,1965,0.0003,NATUSD
2364,ISR,1966,0.0003,NATUSD
2365,ISR,1967,0.000308,NATUSD
2366,ISR,1968,0.00035,NATUSD
2367,ISR,1969,0.00035,NATUSD
2368,ISR,1970,0.00035,NATUSD
2369,ISR,1971,0.000379,NATUSD
2370,ISR,1972,0.00041799999999999997,NATUSD
2371,ISR,1973,0.00041900000000000005,NATUSD
2372,ISR,1974,0.00044500000000000003,NATUSD
2373,ISR,1975,0.000634,NATUSD
2374,ISR,1976,0.000793,NATUSD
2375,ISR,1977,0.001045,NATUSD
2376,ISR,1978,0.001744,NATUSD
2377,ISR,1979,0.002541,NATUSD
2378,ISR,1980,0.005124,NATUSD
2379,ISR,1981,0.011431,NATUSD
2380,ISR,1982,0.024267,NATUSD
2381,ISR,1983,0.056214,NATUSD
2382,ISR,1984,0.29320999999999997,NATUSD
2383,ISR,1985,1.178849,NATUSD
2384,ISR,1986,1.487842,NATUSD
2385,ISR,1987,1.5946420000000001,NATUSD
2386,ISR,1988,1.598933,NATUSD
2387,ISR,1989,1.9164169999999998,NATUSD
2388,ISR,1990,2.016175,NATUSD
2389,ISR,1991,2.2791080000000004,NATUSD
2390,ISR,1992,2.459083,NATUSD
2391,ISR,1993,2.830083,NATUSD
2392,ISR,1994,3.011055,NATUSD
2393,ISR,1995,3.0112919999999996,NATUSD
2394,ISR,1996,3.19165,NATUSD
2395,ISR,1997,3.44935,NATUSD
2396,ISR,1998,3.800075,NATUSD
2397,ISR,1999,4.139717,NATUSD
2398,ISR,2000,4.077333,NATUSD
2399,ISR,2001,4.20565,NATUSD
2400,ISR,2002,4.737825,NATUSD
2401,ISR,2003,4.554133,NATUSD
2402,ISR,2004,4.4819830000000005,NATUSD
2403,ISR,2005,4.4877,NATUSD
2404,ISR,2006,4.455808,NATUSD
2405,ISR,2007,4.108083000000001,NATUSD
2406,ISR,2008,3.588021,NATUSD
2407,ISR,2009,3.9323349999999997,NATUSD
2408,ISR,2010,3.738975,NATUSD
2409,ISR,2011,3.578129,NATUSD
2410,ISR,2012,3.855922,NATUSD
2411,ISR,2013,3.610758,NATUSD
2412,ISR,2014,3.577925,NATUSD
2413,ISR,2015,3.886833,NATUSD
2414,ISR,2016,3.8405669999999996,NATUSD
2415,ISR,2017,3.5995559999999998,NATUSD
2416,RUS,1993,0.991667,NATUSD
2417,RUS,1994,2.19075,NATUSD
2418,RUS,1995,4.55915,NATUSD
2419,RUS,1996,5.120833,NATUSD
2420,RUS,1997,5.784833,NATUSD
2421,RUS,1998,9.705083,NATUSD
2422,RUS,1999,24.6199,NATUSD
2423,RUS,2000,28.129167,NATUSD
2424,RUS,2001,29.168525,NATUSD
2425,RUS,2002,31.348483,NATUSD
2426,RUS,2003,30.692025,NATUSD
2427,RUS,2004,28.813741999999998,NATUSD
2428,RUS,2005,28.284442,NATUSD
2429,RUS,2006,27.190958000000002,NATUSD
2430,RUS,2007,25.580845,NATUSD
2431,RUS,2008,24.852875,NATUSD
2432,RUS,2009,31.740358,NATUSD
2433,RUS,2010,30.367915000000004,NATUSD
2434,RUS,2011,29.382340999999997,NATUSD
2435,RUS,2012,30.839831,NATUSD
2436,RUS,2013,31.837144,NATUSD
2437,RUS,2014,38.378207,NATUSD
2438,RUS,2015,60.93765,NATUSD
2439,RUS,2016,67.055933,NATUSD
2440,RUS,2017,58.342801,NATUSD
2441,SVN,1991,0.115053,NATUSD
2442,SVN,1992,0.33920500000000003,NATUSD
2443,SVN,1993,0.47255,NATUSD
2444,SVN,1994,0.537509,NATUSD
2445,SVN,1995,0.494569,NATUSD
2446,SVN,1996,0.564865,NATUSD
2447,SVN,1997,0.6663680000000001,NATUSD
2448,SVN,1998,0.6932659999999999,NATUSD
2449,SVN,1999,0.758509,NATUSD
2450,SVN,2000,0.929127,NATUSD
2451,SVN,2001,1.012973,NATUSD
2452,SVN,2002,1.002538,NATUSD
2453,SVN,2003,0.8642700000000001,NATUSD
2454,SVN,2004,0.8027920000000001,NATUSD
2455,SVN,2005,0.804146,NATUSD
2456,SVN,2006,0.797147,NATUSD
2457,SVN,2007,0.730638,NATUSD
2458,SVN,2008,0.682675,NATUSD
2459,SVN,2009,0.719843,NATUSD
2460,SVN,2010,0.755045,NATUSD
2461,SVN,2011,0.719355,NATUSD
2462,SVN,2012,0.7782939999999999,NATUSD
2463,SVN,2013,0.753159,NATUSD
2464,SVN,2014,0.753731,NATUSD
2465,SVN,2015,0.901659,NATUSD
2466,SVN,2016,0.904035,NATUSD
2467,SVN,2017,0.8873969999999999,NATUSD
2468,ZAF,1950,0.714286,NATUSD
2469,ZAF,1951,0.714286,NATUSD
2470,ZAF,1952,0.714286,NATUSD
2471,ZAF,1953,0.714286,NATUSD
2472,ZAF,1954,0.714286,NATUSD
2473,ZAF,1955,0.714286,NATUSD
2474,ZAF,1956,0.714286,NATUSD
2475,ZAF,1957,0.714286,NATUSD
2476,ZAF,1958,0.714286,NATUSD
2477,ZAF,1959,0.714286,NATUSD
2478,ZAF,1960,0.714286,NATUSD
2479,ZAF,1961,0.714286,NATUSD
2480,ZAF,1962,0.714286,NATUSD
2481,ZAF,1963,0.714286,NATUSD
2482,ZAF,1964,0.714286,NATUSD
2483,ZAF,1965,0.714286,NATUSD
2484,ZAF,1966,0.714286,NATUSD
2485,ZAF,1967,0.714286,NATUSD
2486,ZAF,1968,0.714286,NATUSD
2487,ZAF,1969,0.714286,NATUSD
2488,ZAF,1970,0.714286,NATUSD
2489,ZAF,1971,0.715217,NATUSD
2490,ZAF,1972,0.768725,NATUSD
2491,ZAF,1973,0.693959,NATUSD
2492,ZAF,1974,0.679477,NATUSD
2493,ZAF,1975,0.7395079999999999,NATUSD
2494,ZAF,1976,0.8695649999999999,NATUSD
2495,ZAF,1977,0.8695649999999999,NATUSD
2496,ZAF,1978,0.8695649999999999,NATUSD
2497,ZAF,1979,0.842023,NATUSD
2498,ZAF,1980,0.778834,NATUSD
2499,ZAF,1981,0.8775790000000001,NATUSD
2500,ZAF,1982,1.085816,NATUSD
2501,ZAF,1983,1.1141,NATUSD
2502,ZAF,1984,1.475277,NATUSD
2503,ZAF,1985,2.228675,NATUSD
2504,ZAF,1986,2.285032,NATUSD
2505,ZAF,1987,2.036033,NATUSD
2506,ZAF,1988,2.273468,NATUSD
2507,ZAF,1989,2.622678,NATUSD
2508,ZAF,1990,2.5873209999999998,NATUSD
2509,ZAF,1991,2.761315,NATUSD
2510,ZAF,1992,2.852014,NATUSD
2511,ZAF,1993,3.2677419999999997,NATUSD
2512,ZAF,1994,3.5507980000000003,NATUSD
2513,ZAF,1995,3.6270849999999997,NATUSD
2514,ZAF,1996,4.299348999999999,NATUSD
2515,ZAF,1997,4.607962000000001,NATUSD
2516,ZAF,1998,5.528283999999999,NATUSD
2517,ZAF,1999,6.109483999999999,NATUSD
2518,ZAF,2000,6.939827999999999,NATUSD
2519,ZAF,2001,8.609181,NATUSD
2520,ZAF,2002,10.540747,NATUSD
2521,ZAF,2003,7.564749000000001,NATUSD
2522,ZAF,2004,6.459693,NATUSD
2523,ZAF,2005,6.359328,NATUSD
2524,ZAF,2006,6.771549,NATUSD
2525,ZAF,2007,7.045364999999999,NATUSD
2526,ZAF,2008,8.261223,NATUSD
2527,ZAF,2009,8.473674,NATUSD
2528,ZAF,2010,7.321222,NATUSD
2529,ZAF,2011,7.261132000000001,NATUSD
2530,ZAF,2012,8.209969000000001,NATUSD
2531,ZAF,2013,9.655056,NATUSD
2532,ZAF,2014,10.852656,NATUSD
2533,ZAF,2015,12.758931,NATUSD
2534,ZAF,2016,14.709610999999999,NATUSD
2535,ZAF,2017,13.333781,NATUSD
2536,DEW,1960,2.147426,NATUSD
2537,DEW,1961,2.062209,NATUSD
2538,DEW,1962,2.045168,NATUSD
2539,DEW,1963,2.045168,NATUSD
2540,DEW,1964,2.045168,NATUSD
2541,DEW,1965,2.045168,NATUSD
2542,DEW,1966,2.045168,NATUSD
2543,DEW,1967,2.045168,NATUSD
2544,DEW,1968,2.045168,NATUSD
2545,DEW,1969,2.016193,NATUSD
2546,DEW,1970,1.8713279999999999,NATUSD
2547,DEW,1971,1.7848130000000002,NATUSD
2548,DEW,1972,1.630326,NATUSD
2549,DEW,1973,1.366479,NATUSD
2550,DEW,1974,1.3230959999999998,NATUSD
2551,DEW,1975,1.257926,NATUSD
2552,DEW,1976,1.287433,NATUSD
2553,DEW,1977,1.1873120000000001,NATUSD
2554,DEW,1978,1.026996,NATUSD
2555,DEW,1979,0.9371370000000001,NATUSD
2556,DEW,1980,0.9293600000000001,NATUSD
2557,DEW,1981,1.15552,NATUSD
2558,DEW,1982,1.240696,NATUSD
2559,DEW,1983,1.305461,NATUSD
2560,DEW,1984,1.455106,NATUSD
2561,DEW,1985,1.505228,NATUSD
